"country_code","country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",1,"1-1950","expansion",1,1950,1-01-01,1950-01-01,1949,0.0129494198313063,9.04724327956989,4464000,44850894,1004.72432795699
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",2,"1950-1951","contraction",1950,1951,1950-01-01,1951-01-01,1,-0.000236273016096411,-0.000236273016096411,44850894,44840296.944,99.9763726983904
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",3,"1951-1953","expansion",1951,1953,1951-01-01,1953-01-01,2,0.000516636765644951,0.00103333521760263,44840296.944,44886632.002,100.10333352176
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",4,"1953-1955","contraction",1953,1955,1953-01-01,1955-01-01,2,-0.000265390650216579,-0.000530757085961175,44886632.002,44862808.104,99.9469242914039
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",5,"1955-1976","expansion",1955,1976,1955-01-01,1976-01-01,21,0.105590649344824,7.14428269833209,44862808.104,365375391.84,814.428269833209
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",6,"1976-1981","contraction",1976,1981,1976-01-01,1981-01-01,5,-0.0776246064284537,-0.337123012454927,365375391.84,242198939.066,66.2876987545073
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",7,"1981-1985","expansion",1981,1985,1981-01-01,1985-01-01,4,0.0825260107650337,0.364077431656176,242198939.066,330378106.751,136.407743165618
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",8,"1985-1988","contraction",1985,1988,1985-01-01,1988-01-01,3,-0.0551609719660822,-0.157986542483999,330378106.751,278182811.953,84.2013457516001
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",9,"1988-1992","expansion",1988,1992,1988-01-01,1992-01-01,4,0.112959636673035,0.527717343223285,278182811.953,424984706.40722,152.771734322329
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",10,"1992-1994","contraction",1992,1994,1992-01-01,1994-01-01,2,-0.00647343203836304,-0.0129328258917489,424984706.40722,419488453.192599,98.7067174108251
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",11,"1994-2011","expansion",1994,2011,1994-01-01,2011-01-01,17,0.0712706446130532,2.20640361088187,419488453.192599,1345049291.04,320.640361088187
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",12,"2011-2013","contraction",2011,2013,2011-01-01,2013-01-01,2,-0.0217587057444168,-0.0430866575930319,1345049291.04,1287095612.79121,95.6913342406968
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",13,"2013-2014","expansion",2013,2014,2013-01-01,2014-01-01,1,0.050999582632008,0.050999582632008,1287095612.79121,1352736951.85105,105.099958263201
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",14,"2014-2015","contraction",2014,2015,2014-01-01,2015-01-01,1,-0.0160598672087946,-0.0160598672087946,1352736951.85105,1331012176.03589,98.3940132791205
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",15,"2015-2017","expansion",2015,2017,2015-01-01,2017-01-01,2,0.0568696948626756,0.11694575662685,1331012176.03589,1486668402.04196,111.694575662685
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",16,"2017-2019","contraction",2017,2019,2017-01-01,2019-01-01,2,-0.0161456563012029,-0.0322290600256243,1486668402.04196,1438754476.87435,96.7770939974376
"IRN","Iran (Islamic Republic of)","Middle East and North Africa","maddison_gdp","Maddison GDP",17,"2019-2022","expansion",2019,2022,2019-01-01,2022-01-01,3,0.0302091240065722,0.0927569678867437,1438754476.87435,1572208979.68269,109.275696788674
"IRQ","Iraq","Middle East and North Africa","maddison_gdp","Maddison GDP",1,"1-1000","expansion",1,1000,1-01-01,1000-01-01,999,0.000852345774360552,1.34229390681004,1116000,2614000,234.229390681004
