"source_label","disaster_key","disaster_label","country_code","country","start_year","end_year","cumulative_growth","duration_years","is_venezuela","horizon_years_after_end","endpoint_year","horizon_index_start_100","horizon_years","horizon_label","fall_magnitude","horizon_ratio_to_start","total_years_from_start","horizon_cagr","post_disaster_ratio_to_end","post_disaster_cagr","highlight","reference_label","is_source_reference"
"Maddison (PIB per cápita)","maddison_EST_4","Estonia (1989-1994)","EST","Estonia",1989,1994,-0.357257544969001,5,FALSE,10,2004,110.78203095259,10,"10 años después",0.357257544969001,1.1078203095259,15,0.00684964555670509,1.72358353000421,0.0559497058495961,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MOZ_6","Mozambique (1973-1979)","MOZ","Mozambique",1973,1979,-0.351306095110516,6,FALSE,10,1989,59.4775619557937,10,"10 años después",0.351306095110516,0.594775619557937,16,-0.0319515980190539,0.916881775942179,-0.00864013164447019,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_NIC_30","Nicaragua (1977-1979)","NIC","Nicaragua",1977,1979,-0.351057747284162,2,FALSE,10,1989,45.6070135315418,10,"10 años después",0.351057747284162,0.456070135315418,12,-0.0633313828719675,0.702790014684287,-0.0346549850228774,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MOZ_10","Mozambique (1990-1995)","MOZ","Mozambique",1990,1995,-0.343575360348206,5,FALSE,10,2005,62.3611376221464,10,"10 años después",0.343575360348206,0.623611376221464,15,-0.0309914658357551,0.950012139325337,-0.00511492561301186,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_UGA_27","Uganda (1971-1980)","UGA","Uganda",1971,1980,-0.341516245487365,9,FALSE,10,1990,67.2924187725632,10,"10 años después",0.341516245487365,0.672924187725632,19,-0.0206327294222892,1.0219298245614,0.0021716370566105,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_RUS_51","Russian Federation (1989-1996)","RUS","Russian Federation",1989,1996,-0.335784053298137,7,FALSE,10,2006,141.064829039322,10,"10 años después",0.335784053298137,1.41064829039322,17,0.0204443796790776,2.12377961926047,0.0782288422607655,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_DZA_6","Algeria (1960-1962)","DZA","Algeria",1960,1962,-0.313701923076923,2,FALSE,10,1972,112.560096153846,10,"10 años después",0.313701923076923,1.12560096153846,12,0.00990852430382416,1.64010507880911,0.0507204074296701,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MKD_10","TFYR of Macedonia (1989-1995)","MKD","TFYR of Macedonia",1989,1995,-0.310295924082278,6,FALSE,10,2005,88.031992710211,10,"10 años después",0.310295924082278,0.88031992710211,16,-0.00793521637239214,1.27637338655822,0.0247024486850793,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_GNQ_4","Equatorial Guinea (1977-1982)","GNQ","Equatorial Guinea",1977,1982,-0.309432933478735,5,FALSE,10,1992,73.3542283022107,10,"10 años después",0.309432933478735,0.733542283022107,15,-0.0204460877200229,1.06223177817809,0.00605547529737382,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_COD_14","D.R. of the Congo (1974-1983)","COD","D.R. of the Congo",1974,1983,-0.307164634146341,9,FALSE,10,1993,42.9657721802858,10,"10 años después",0.307164634146341,0.429657721802858,19,-0.0434874683150327,0.620144038509736,-0.046656834830641,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_TKM_5","Turkmenistan (1988-1992)","TKM","Turkmenistan",1988,1992,-0.304989599240861,4,FALSE,10,2002,87.7994390038646,10,"10 años después",0.304989599240861,0.877994390038646,14,-0.00925087880071707,1.26328237545746,0.0236465892446946,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_BDI_18","Burundi (1991-1997)","BDI","Burundi",1991,1997,-0.303988800695426,6,FALSE,10,2007,60.9636612239768,10,"10 años después",0.303988800695426,0.609636612239768,16,-0.0304573015631819,0.875900578681625,-0.013162870544254,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CYP_9","Cyprus (1973-1975)","CYP","Cyprus",1973,1975,-0.301402754960192,2,FALSE,10,1985,148.173891065336,10,"10 años después",0.301402754960192,1.48173891065336,12,0.033310812408506,2.12102026049204,0.0780886694697789,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_TGO_8","Togo (1979-1983)","TGO","Togo",1979,1983,-0.28680800942285,4,FALSE,10,1993,59.0792034671979,10,"10 años después",0.28680800942285,0.590792034671979,14,-0.0368944129633891,0.828377270745681,-0.0186525068428144,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_ALB_2","Albania (1990-1992)","ALB","Albania",1990,1992,-0.286526446230343,2,FALSE,10,2002,140.822554471531,10,"10 años después",0.286526446230343,1.40822554471531,12,0.0289383433691313,1.97375997649094,0.0703589228227541,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_ETH_16","Ethiopia (1987-1993)","ETH","Ethiopia",1987,1993,-0.286502792412777,6,FALSE,10,2003,78.0130893200037,10,"10 años después",0.286502792412777,0.780130893200037,16,-0.015398558486319,1.09339025423539,0.00896829574639213,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CIV_16","Côte d'Ivoire (1985-1994)","CIV","Côte d'Ivoire",1985,1994,-0.286456743206981,9,FALSE,10,2004,83.3926160497729,10,"10 años después",0.286456743206981,0.833926160497729,19,-0.0095129062919671,1.16871143067873,0.0157123409268958,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_ROU_62","Romania (1986-1992)","ROU","Romania",1986,1992,-0.282824423543008,6,FALSE,10,2002,129.10158862473,10,"10 años después",0.282824423543008,1.2910158862473,16,0.0160924494534094,1.80013922479793,0.0605486843026433,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_PER_200","Peru (1987-1990)","PER","Peru",1987,1990,-0.282400478898533,3,FALSE,10,2000,90.3658250071328,10,"10 años después",0.282400478898533,0.903658250071328,13,-0.00776233411565042,1.25927933826415,0.0233217568654562,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_AGO_18","Angola (1980-1986)","AGO","Angola",1980,1986,-0.278067885117493,6,FALSE,10,1996,100.129499434723,10,"10 años después",0.278067885117493,1.00129499434723,16,8.08880565910108e-05,1.38696557987338,0.0332527464530792,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MDG_10","Madagascar (1979-1988)","MDG","Madagascar",1979,1988,-0.276546091015169,9,FALSE,10,1998,68.508006270762,10,"10 años después",0.276546091015169,0.68508006270762,19,-0.0197094709477937,0.946957441516822,-0.00543528779303681,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_NGA_40","Nigeria (1979-1984)","NGA","Nigeria",1979,1984,-0.274239543726236,5,FALSE,10,1994,86.5163794967353,10,"10 años después",0.274239543726236,0.865163794967353,15,-0.00960929491686546,1.19207899450642,0.0177251420648377,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CHN_33","China (1957-1961)","CHN","China",1957,1961,-0.268619246861925,4,FALSE,10,1971,121.004184100418,10,"10 años después",0.268619246861925,1.21004184100418,14,0.0137113600685235,1.65446224256293,0.0516365845728608,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SVN_8","Slovenia (1986-1992)","SVN","Slovenia",1986,1992,-0.267933426673596,6,FALSE,10,2002,107.590720502795,10,"10 años después",0.267933426673596,1.07590720502795,16,0.00458323462160859,1.46968492242335,0.039255720860778,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_LBY_12","Libya (1985-1987)","LBY","Libya",1985,1987,-0.267071569271175,2,FALSE,10,1997,138.250405052262,10,"10 años después",0.267071569271175,1.38250405052262,12,0.0273589318458414,1.88627428349021,0.0655172483899735,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_GAB_6","Gabon (1984-1987)","GAB","Gabon",1984,1987,-0.266140269391547,3,FALSE,10,1997,130.084054599049,10,"10 años después",0.266140269391547,1.30084054599049,13,0.0204376326264528,1.77260107311236,0.0589150011368036,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_NER_10","Niger (1980-1985)","NER","Niger",1980,1985,-0.264136328427576,5,FALSE,10,1995,54.4146703676195,10,"10 años después",0.264136328427576,0.544146703676195,15,-0.0397571836843599,0.739466730995756,-0.0297316523042839,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_IRN_9","Iran (Islamic Republic of) (1983-1988)","IRN","Iran (Islamic Republic of)",1983,1988,-0.261536297129994,5,FALSE,10,1998,118.998119839349,10,"10 años después",0.261536297129994,1.18998119839349,15,0.0116633261271997,1.61142814977728,0.0488686253001631,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_JOR_17","Jordan (1986-1991)","JOR","Jordan",1986,1991,-0.259938627832325,5,FALSE,10,2001,100.12217110879,10,"10 años después",0.259938627832325,1.0012217110879,15,8.14010066281234e-05,1.35289010985032,0.0306857038429507,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_NGA_34","Nigeria (1965-1968)","NGA","Nigeria",1965,1968,-0.259800664451827,3,FALSE,10,1978,134.750830564784,10,"10 años después",0.259800664451827,1.34750830564784,13,0.023208072360112,1.82046678635547,0.0617402364160708,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_GHA_45","Ghana (1978-1983)","GHA","Ghana",1978,1983,-0.259462151394422,5,FALSE,10,1993,89.1988374136449,10,"10 años después",0.259462151394422,0.891988374136449,15,-0.00759118562939098,1.20451422680968,0.0187818362979899,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SYR_24","Syrian Arab Republic (1993-2001)","SYR","Syrian Arab Republic",1993,2001,-0.254473638055751,8,FALSE,10,2011,59.3597219349711,10,"10 años después",0.254473638055751,0.593597219349711,18,-0.02855948034776,0.796212246340526,-0.0225312419962692,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_KHM_12","Cambodia (1973-1975)","KHM","Cambodia",1973,1975,-0.253430185633575,2,FALSE,10,1985,124.293785310734,10,"10 años después",0.253430185633575,1.24293785310734,12,0.0182883720505536,1.66486486486486,0.0522959497312923,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_NER_6","Niger (1971-1973)","NER","Niger",1971,1973,-0.248191027496382,2,FALSE,10,1983,85.383502170767,10,"10 años después",0.248191027496382,0.85383502170767,12,-0.0130817870215646,1.13570741097209,0.012806887294613,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_AGO_20","Angola (1991-1993)","AGO","Angola",1991,1993,-0.248176797680982,2,FALSE,10,2003,188.702189010782,10,"10 años después",0.248176797680982,1.88702189010782,12,0.0543417679402005,2.50992771211004,0.0963926649230116,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_VEN_70","Venezuela (1977-1985)","VEN","Venezuela",1977,1985,-0.246708124123997,8,TRUE,10,1995,79.5620943387625,10,"10 años después",0.246708124123997,0.795620943387625,18,-0.0126214730559827,1.05619212003634,0.0054819814288416,"Venezuela","",FALSE
"Maddison (PIB per cápita)","maddison_MOZ_8","Mozambique (1980-1985)","MOZ","Mozambique",1980,1985,-0.246272493573265,5,FALSE,10,1995,59.9388257080509,10,"10 años después",0.246272493573265,0.599388257080509,15,-0.0335474224405518,0.795232032756883,-0.0226516444855841,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_JAM_11","Jamaica (1973-1980)","JAM","Jamaica",1973,1980,-0.244265532432022,7,FALSE,10,1990,91.6755278748291,10,"10 años después",0.244265532432022,0.916755278748291,17,-0.00509958298232527,1.21306532663317,0.0195027907438903,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_RWA_4","Rwanda (1962-1964)","RWA","Rwanda",1962,1964,-0.243827160493827,2,FALSE,10,1974,97.3765432098765,10,"10 años después",0.243827160493827,0.973765432098765,12,-0.0022129506239662,1.28775510204082,0.025612553379172,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MOZ_16","Mozambique (2001-2011)","MOZ","Mozambique",2001,2011,-0.241418403640916,10,FALSE,10,2021,88.0422072846973,10,"10 años después",0.241418403640916,0.880422072846973,20,-0.00634746212039516,1.1606161777094,0.0150065900947449,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_COD_20","D.R. of the Congo (1995-2001)","COD","D.R. of the Congo",1995,2001,-0.241336880111978,6,FALSE,10,2011,128.00970326431,10,"10 años después",0.241336880111978,1.2800970326431,16,0.0155532040224633,1.68730626161457,0.0537058515293065,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SLV_27","El Salvador (1978-1983)","SLV","El Salvador",1978,1983,-0.238857142857143,5,FALSE,10,1993,92.6390349214133,10,"10 años después",0.238857142857143,0.926390349214133,15,-0.00508433676342057,1.21710443778133,0.0198417442966905,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_BOL_26","Bolivia (Plurinational State of) (1978-1986)","BOL","Bolivia (Plurinational State of)",1978,1986,-0.236136783733826,8,FALSE,10,1996,91.4844096327398,10,"10 años después",0.236136783733826,0.914844096327398,18,-0.00493233006665805,1.19765434026164,0.0182001326239063,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MLI_12","Mali (1979-1982)","MLI","Mali",1979,1982,-0.234200743494424,3,FALSE,10,1992,82.9298119681732,10,"10 años después",0.234200743494424,0.829298119681732,13,-0.0142949638823454,1.08291841841935,0.00799777629770393,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CHL_76","Chile (1971-1975)","CHL","Chile",1971,1975,-0.232759603328394,4,FALSE,10,1985,91.462441582127,10,"10 años después",0.232759603328394,0.91462441582127,14,-0.00635413885427372,1.19209627098499,0.0177266170167512,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_BGR_32","Bulgaria (1987-1992)","BGR","Bulgaria",1987,1992,-0.228731352525515,5,FALSE,10,2002,93.1069071211636,10,"10 años después",0.228731352525515,0.931069071211636,15,-0.00475013652081557,1.20719165009548,0.0190080673824284,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SVK_2","Slovakia (1989-1992)","SVK","Slovakia",1989,1992,-0.227374363247907,3,FALSE,10,2002,117.674973495985,10,"10 años después",0.227374363247907,1.17674973495985,13,0.0125984054577548,1.52305292367282,0.0429692384978309,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_AFG_16","Afghanistan (1995-2001)","AFG","Afghanistan",1995,2001,-0.226337898798284,6,FALSE,10,2011,283.123025577634,10,"10 años después",0.226337898798284,2.83123025577634,16,0.067206469764874,3.65951783262828,0.138524516016996,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_HTI_29","Haiti (1991-1994)","HTI","Haiti",1991,1994,-0.224950881491012,3,FALSE,10,2004,88.3644048286725,10,"10 años después",0.224950881491012,0.883644048286725,13,-0.00947032956829441,1.14011360981437,0.0131991411835701,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CAF_12","Central African Republic (1977-1983)","CAF","Central African Republic",1977,1983,-0.220183486238532,6,FALSE,10,1993,65.8475776050274,10,"10 años después",0.220183486238532,0.658475776050274,16,-0.0257761941141181,0.844398348111527,-0.0167708685316325,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_AFG_6","Afghanistan (1968-1972)","AFG","Afghanistan",1968,1972,-0.21937984496124,4,FALSE,10,1982,98.4496124031008,10,"10 años después",0.21937984496124,0.984496124031008,14,-0.00111547153452307,1.26117179741807,0.0234754389089269,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_VNM_7","Viet Nam (1964-1968)","VNM","Viet Nam",1964,1968,-0.219341275402943,4,FALSE,10,1978,90.0490539593553,10,"10 años después",0.219341275402943,0.900490539593553,14,-0.00745887351076102,1.15350089766607,0.0143826062154715,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_RWA_14","Rwanda (1986-1991)","RWA","Rwanda",1986,1991,-0.219086844086561,5,FALSE,10,2001,64.9960281461693,10,"10 años después",0.219086844086561,0.649960281461693,15,-0.0283143526383737,0.832308018554804,-0.0181878372372709,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_QAT_8","Qatar (1959-1965)","QAT","Qatar",1959,1965,-0.216168281333435,6,FALSE,10,1975,104.63422076436,10,"10 años después",0.216168281333435,1.0463422076436,16,0.00283529126294768,1.3349066932678,0.029307390526369,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_EST_8","Estonia (2007-2009)","EST","Estonia",2007,2009,-0.215442403218153,2,FALSE,10,2019,108.891985084329,10,"10 años después",0.215442403218153,1.08891985084329,12,0.00712411012163727,1.38794124906813,0.0333254082341989,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_LBN_2","Lebanon (1955-1958)","LBN","Lebanon",1955,1958,-0.21398002853067,3,FALSE,10,1968,98.0884450784593,10,"10 años después",0.21398002853067,0.980884450784593,13,-0.00148356101264735,1.24791288566243,0.0223943173064329,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_TGO_12","Togo (1990-1993)","TGO","Togo",1990,1993,-0.213204019707434,3,FALSE,10,2003,87.4089269938792,10,"10 años después",0.213204019707434,0.874089269938792,13,-0.0102983564869061,1.11094780836802,0.0105768973044027,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_BGD_16","Bangladesh (1970-1973)","BGD","Bangladesh",1970,1973,-0.211155378486056,3,FALSE,10,1983,88.7450199203187,10,"10 años después",0.211155378486056,0.887450199203187,13,-0.00914278460288309,1.125,0.0118479409178089,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SDN_14","Sudan (Former) (1977-1981)","SDN","Sudan (Former)",1977,1981,-0.210554658050619,4,FALSE,10,1991,68.8039393319499,10,"10 años después",0.210554658050619,0.688039393319499,14,-0.0263542997173988,0.871547853611398,-0.0136543722951576,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_TTO_6","Trinidad and Tobago (1984-1989)","TTO","Trinidad and Tobago",1984,1989,-0.209841628959276,5,FALSE,10,1999,102.714456456551,10,"10 años después",0.209841628959276,1.02714456456551,15,0.00178710730823672,1.29992239810439,0.0265775030753208,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_KHM_10","Cambodia (1968-1972)","KHM","Cambodia",1968,1972,-0.209621993127148,4,FALSE,10,1982,116.666666666667,10,"10 años después",0.209621993127148,1.16666666666667,14,0.0110716043929231,1.47608695652174,0.0397075418092105,"Otros países","",FALSE
