"indicator_id","country","country_code","year","indicator_value","gdp_per_capita","population","owid_region","gdp_population"
"daily_income","Uruguay","URY",2024,26.8407592773438,32038.773,3388083,"América del Sur",NA
"daily_income","United States","USA",2024,72.0654067993164,75489.266,343477330,"América del Norte",NA
"daily_income","Uzbekistan","UZB",2025,16.539041519165,13184.93,35652311,"Asia",NA
"daily_income","Venezuela","VEN",2006,9.38590145111084,15232.895,27224691,"América del Sur",NA
"daily_income","Vietnam","VNM",2022,13.3191947937012,12979.764,99680656,"Asia",NA
"daily_income","Vanuatu","VUT",2019,5.16720151901245,3512.072,291995,"Oceanía",NA
"daily_income","Samoa","WSM",2013,8.37617969512939,6262.3237,198284,"Oceanía",NA
"daily_income","Yemen","YEM",2014,3.79804706573486,2278.195,30226311,"Asia",NA
"daily_income","South Africa","ZAF",2022,6.5579686164856,13767.497,62378417,"África",NA
"daily_income","Zambia","ZMB",2022,1.67918646335602,3585.1238,20152935,"África",NA
"daily_income","Zimbabwe","ZWE",2019,3.04786372184753,4993.8438,15271377,"África",NA
"child_mortality","Afghanistan","AFG",2022,5.74,1357.9878,40578847,"Asia",NA
"child_mortality","Albania","ALB",2022,0.94,12978.101,2827614,"Europa",NA
"child_mortality","Algeria","DZA",2022,2.23,13506.444,45477391,"África",NA
"child_mortality","Angola","AGO",2022,6.64,6118.905,35635028,"África",NA
"child_mortality","Argentina","ARG",2022,0.98,18292.318,45407904,"América del Sur",NA
"child_mortality","Armenia","ARM",2022,1.05,13837.577,2880880,"Asia",NA
"child_mortality","Australia","AUS",2022,0.37,52049.43,26200987,"Oceanía",NA
"child_mortality","Austria","AUT",2022,0.32,43792.855,9064678,"Europa",NA
"child_mortality","Azerbaijan","AZE",2022,1.94,17682.94,10295307,"Asia",NA
"child_mortality","Bahrain","BHR",2022,0.84,38651.6,1533460,"Asia",NA
"child_mortality","Bangladesh","BGD",2022,3.07,4925.721,169384891,"Asia",NA
"child_mortality","Barbados","BRB",2022,1.04,11545.848,282324,"América del Norte",NA
"child_mortality","Belarus","BLR",2022,0.26,18699.799,9173240,"Europa",NA
"child_mortality","Belgium","BEL",2022,0.37,41872.395,11641814,"Europa",NA
"child_mortality","Benin","BEN",2022,8.04,2477.0903,13759507,"África",NA
"child_mortality","Bolivia","BOL",2022,2.39,6481.3906,12077156,"América del Sur",NA
"child_mortality","Bosnia and Herzegovina","BIH",2022,0.62,12142.863,3204802,"Europa",NA
"child_mortality","Botswana","BWA",2022,4.07,16351.91,2439895,"África",NA
"child_mortality","Brazil","BRA",2022,1.46,14640.076,210306411,"América del Sur",NA
"child_mortality","Bulgaria","BGR",2022,0.62,20592.455,6825862,"Europa",NA
"child_mortality","Burkina Faso","BFA",2022,7.99,1704.966,22509038,"África",NA
"child_mortality","Burundi","BDI",2022,5.08,717.22845,13321102,"África",NA
"child_mortality","Cambodia","KHM",2022,2.38,3944.2468,17201721,"Asia",NA
"child_mortality","Cameroon","CMR",2022,6.95,2812.2148,27632770,"África",NA
"child_mortality","Canada","CAN",2022,0.51,45529.645,38821259,"América del Norte",NA
"child_mortality","Cape Verde","CPV",2022,1.21,7202.767,519750,"África",NA
"child_mortality","Central African Republic","CAF",2022,38.74,596.393,5098038,"África",NA
"child_mortality","Chad","TCD",2022,10.43,1393.5635,18455319,"África",NA
"child_mortality","Chile","CHL",2022,0.68,22740.72,19553033,"América del Sur",NA
"child_mortality","China","CHN",2022,0.66,19238.18,1425179562,"Asia",NA
"child_mortality","Colombia","COL",2022,1.24,14468.964,51737944,"América del Sur",NA
"child_mortality","Comoros","COM",2022,4.11,1900.3983,834191,"África",NA
"child_mortality","Congo","COG",2022,4.19,4187.507,6035104,"África",NA
"child_mortality","Costa Rica","CRI",2022,1.01,15496.82,5081764,"América del Norte",NA
"child_mortality","Cote d'Ivoire","CIV",2022,6.92,4011.7122,30395004,"África",NA
"child_mortality","Croatia","HRV",2022,0.46,26986.752,3907031,"Europa",NA
"child_mortality","Cuba","CUB",2022,0.79,7648.704,11059822,"América del Norte",NA
"child_mortality","Cyprus","CYP",2022,0.35,31523.498,1331376,"Europa",NA
"child_mortality","Czechia","CZE",2022,0.27,32247.395,10673216,"Europa",NA
"child_mortality","Democratic Republic of Congo","COD",2022,7.57,844.172,102396974,"África",NA
"child_mortality","Denmark","DNK",2022,0.35,50689.68,5902901,"Europa",NA
"child_mortality","Djibouti","DJI",2022,5.22,3623.0603,1137101,"África",NA
"child_mortality","Dominica","DMA",2022,3.51,8879.6455,66847,"América del Norte",NA
"child_mortality","Dominican Republic","DOM",2022,3.22,17713.52,11230734,"América del Norte",NA
"child_mortality","Ecuador","ECU",2022,1.32,10124.076,17823900,"América del Sur",NA
"child_mortality","Egypt","EGY",2022,1.81,13205.406,112618252,"África",NA
"child_mortality","El Salvador","SLV",2022,1.08,9218.905,6280316,"América del Norte",NA
"child_mortality","Equatorial Guinea","GNQ",2022,7.34,22707.22,1803549,"África",NA
"child_mortality","Estonia","EST",2022,0.22,30067.395,1350093,"Europa",NA
"child_mortality","Eswatini","SWZ",2022,4.62,8522.45,1218921,"África",NA
"child_mortality","Ethiopia","ETH",2022,4.82,2289.409,125384285,"África",NA
"child_mortality","Finland","FIN",2022,0.23,40701.465,5569300,"Europa",NA
"child_mortality","France","FRA",2022,0.43,39065.71,66277412,"Europa",NA
"child_mortality","Gabon","GAB",2022,3.41,15720.901,2430750,"África",NA
"child_mortality","Gambia","GMB",2022,4.56,2010.5322,2636472,"África",NA
"child_mortality","Georgia","GEO",2022,0.93,14360.359,3794782,"Asia",NA
"child_mortality","Germany","DEU",2022,0.37,46647.793,84086227,"Europa",NA
"child_mortality","Ghana","GHA",2022,3.85,4242.4106,33149152,"África",NA
"child_mortality","Greece","GRC",2022,0.38,25283.906,10412481,"Europa",NA
"child_mortality","Guatemala","GTM",2022,2.21,7969.431,17847877,"América del Norte",NA
"child_mortality","Guinea","GIN",2022,9.78,1809.2666,14055136,"África",NA
"child_mortality","Guinea-Bissau","GNB",2022,7.16,1625.3876,2105535,"África",NA
"child_mortality","Haiti","HTI",2022,5.69,1546.4222,11503603,"América del Norte",NA
"child_mortality","Honduras","HND",2022,1.6,5186.5303,10463880,"América del Norte",NA
"child_mortality","Hungary","HUN",2022,0.39,29451.855,9684308,"Europa",NA
"child_mortality","Iceland","ISL",2022,0.26,42145.594,380368,"Europa",NA
"child_mortality","India","IND",2022,2.91,7765.593,1425423209,"Asia",NA
"child_mortality","Indonesia","IDN",2022,2.13,12801.671,278830527,"Asia",NA
"child_mortality","Iran","IRN",2022,1.22,18473.066,89524247,"Asia",NA
"child_mortality","Iraq","IRQ",2022,2.33,13071.94,44070556,"Asia",NA
"child_mortality","Ireland","IRL",2022,0.37,60257.082,5110015,"Europa",NA
"child_mortality","Israel","ISR",2022,0.34,36648.918,9103143,"Asia",NA
"child_mortality","Italy","ITA",2022,0.28,36224.293,59619106,"Europa",NA
"child_mortality","Jamaica","JAM",2022,1.93,7481.6685,2839150,"América del Norte",NA
"child_mortality","Japan","JPN",2022,0.24,38268.79,124997585,"Asia",NA
"child_mortality","Jordan","JOR",2022,1.36,9151.479,11256269,"Asia",NA
"child_mortality","Kazakhstan","KAZ",2022,0.98,26491.857,20034612,"Asia",NA
"child_mortality","Kenya","KEN",2022,4.11,3403.9238,54252458,"África",NA
"child_mortality","Kuwait","KWT",2022,0.88,71533.516,4589514,"Asia",NA
"child_mortality","Kyrgyzstan","KGZ",2022,1.72,5304.841,6955792,"Asia",NA
"child_mortality","Laos","LAO",2022,4.04,7168.1904,7559008,"Asia",NA
"child_mortality","Latvia","LVA",2022,0.32,27220.303,1881059,"Europa",NA
"child_mortality","Lebanon","LBN",2022,1.73,10341.159,5744492,"Asia",NA
"child_mortality","Lesotho","LSO",2022,6.15,2312.9583,2286112,"África",NA
"child_mortality","Liberia","LBR",2022,7.51,811.2146,5373297,"África",NA
"child_mortality","Libya","LBY",2022,1.05,12755.204,7223804,"África",NA
"child_mortality","Lithuania","LTU",2022,0.35,30863.32,2816923,"Europa",NA
"child_mortality","Luxembourg","LUX",2022,0.24,55484.777,653315,"Europa",NA
"child_mortality","Madagascar","MDG",2022,6.57,1367.0938,30437261,"África",NA
"child_mortality","Malawi","MWI",2022,3.99,1190.0509,20568731,"África",NA
"child_mortality","Malaysia","MYS",2022,0.81,26628.707,34695494,"Asia",NA
"child_mortality","Mali","MLI",2022,9.4,1651.9413,23072641,"África",NA
"child_mortality","Malta","MLT",2022,0.57,34496.34,528194,"Europa",NA
"child_mortality","Mauritania","MRT",2022,3.91,3680.3662,4875644,"África",NA
"child_mortality","Mauritius","MUS",2022,1.55,20643.094,1276134,"África",NA
"child_mortality","Mexico","MEX",2022,1.29,16235.455,128613116,"América del Norte",NA
"child_mortality","Moldova","MDA",2022,1.48,6674.871,3039986,"Europa",NA
"child_mortality","Mongolia","MNG",2022,1.39,13442.906,3386015,"Asia",NA
"child_mortality","Montenegro","MNE",2022,0.27,20941.805,614649,"Europa",NA
"child_mortality","Morocco","MAR",2022,1.72,8400.127,37329068,"África",NA
"child_mortality","Mozambique","MOZ",2022,6.43,1087.836,32656242,"África",NA
"child_mortality","Myanmar","MMR",2022,4,5177.4326,53756791,"Asia",NA
"child_mortality","Namibia","NAM",2022,4.2,7979.328,2889668,"África",NA
"child_mortality","Nepal","NPL",2022,2.75,3013.5178,29715435,"Asia",NA
"child_mortality","Netherlands","NLD",2022,0.4,49669.867,17904421,"Europa",NA
"child_mortality","New Zealand","NZL",2022,0.48,38250.12,5131731,"Oceanía",NA
"child_mortality","Nicaragua","NIC",2022,1.39,5092.8413,6730662,"América del Norte",NA
"child_mortality","Niger","NER",2022,11.71,1007.72095,25311978,"África",NA
"child_mortality","Nigeria","NGA",2022,10.81,5070.4927,223150906,"África",NA
"child_mortality","North Korea","PRK",2022,1.77,1568.847,26328843,"Asia",NA
"child_mortality","North Macedonia","MKD",2022,0.41,14050.995,1840236,"Europa",NA
"child_mortality","Norway","NOR",2022,0.23,88366.22,5456796,"Europa",NA
"child_mortality","Oman","OMN",2022,1.05,47988.65,4730229,"Asia",NA
"child_mortality","Pakistan","PAK",2022,6.05,5531.723,243700667,"Asia",NA
"child_mortality","Palestine","PSE",2022,1.42,4775.202,5305274,"Asia",NA
"child_mortality","Panama","PAN",2022,1.39,23557.02,4400775,"América del Norte",NA
"child_mortality","Paraguay","PRY",2022,1.76,8762.771,6760460,"América del Sur",NA
"child_mortality","Peru","PER",2022,1.61,12762.967,33475436,"América del Sur",NA
"child_mortality","Philippines","PHL",2022,2.73,8370.666,113964343,"Asia",NA
"child_mortality","Poland","POL",2022,0.44,32468.402,38385734,"Europa",NA
"child_mortality","Portugal","PRT",2022,0.32,28992.059,10417074,"Europa",NA
"child_mortality","Qatar","QAT",2022,0.61,149171.11,2892466,"Asia",NA
"child_mortality","Romania","ROU",2022,0.66,26197.904,19166776,"Europa",NA
"child_mortality","Russia","RUS",2022,0.47,25437.107,145579889,"Europa",NA
"child_mortality","Rwanda","RWA",2022,4.08,2198.0662,13651025,"África",NA
"child_mortality","Saint Lucia","LCA",2022,1.58,10452.165,178794,"América del Norte",NA
"child_mortality","Sao Tome and Principe","STP",2022,1.46,3751.6428,226313,"África",NA
"child_mortality","Saudi Arabia","SAU",2022,0.64,53516.91,32175351,"Asia",NA
"child_mortality","Senegal","SEN",2022,4.04,2660.6816,17651099,"África",NA
"child_mortality","Serbia","SRB",2022,0.53,17097.686,6791215,"Europa",NA
"child_mortality","Seychelles","SYC",2022,1.45,31055.39,125533,"África",NA
"child_mortality","Sierra Leone","SLE",2022,9.77,1690.4982,8276809,"África",NA
"child_mortality","Singapore","SGP",2022,0.22,80320.086,5649888,"Asia",NA
"child_mortality","Slovakia","SVK",2022,0.6,27519.287,5473195,"Europa",NA
"child_mortality","Slovenia","SVN",2022,0.23,32673.762,2115231,"Europa",NA
"child_mortality","South Africa","ZAF",2022,3.44,11415.887,62378417,"África",NA
"child_mortality","South Korea","KOR",2022,0.28,41320.9,51782515,"Asia",NA
"child_mortality","Spain","ESP",2022,0.31,34123.387,47828386,"Europa",NA
"child_mortality","Sri Lanka","LKA",2022,0.64,10705.481,22834965,"Asia",NA
"child_mortality","Sweden","SWE",2022,0.25,47126.13,10487335,"Europa",NA
"child_mortality","Switzerland","CHE",2022,0.4,63323.254,8792180,"Europa",NA
"child_mortality","Syria","SYR",2022,2.11,2494.7612,22462170,"Asia",NA
"child_mortality","Tajikistan","TJK",2022,2.77,5507.5454,10182228,"Asia",NA
"child_mortality","Tanzania","TZA",2022,4.05,3057.3286,64711822,"África",NA
"child_mortality","Thailand","THA",2022,0.95,16421.072,71735321,"Asia",NA
"child_mortality","Togo","TGO",2022,6.02,1586.5889,8068616,"África",NA
"child_mortality","Trinidad and Tobago","TTO",2022,1.96,25773.006,1495923,"América del Norte",NA
"child_mortality","Tunisia","TUN",2022,1.39,10913.846,12119338,"África",NA
"child_mortality","Turkey","TUR",2022,0.96,27361.988,87058469,"Asia",NA
"child_mortality","Turkmenistan","TKM",2022,4.1,17234.555,7230197,"Asia",NA
"child_mortality","Uganda","UGA",2022,4.05,2122.0278,47312718,"África",NA
"child_mortality","Ukraine","UKR",2022,0.85,7749.0996,41048768,"Europa",NA
"child_mortality","United Arab Emirates","ARE",2022,0.53,77203.67,10242085,"Asia",NA
"child_mortality","United Kingdom","GBR",2022,0.45,38406.53,68179315,"Europa",NA
"child_mortality","United States","USA",2022,0.65,58487.465,341534041,"América del Norte",NA
"child_mortality","Uruguay","URY",2022,0.68,20181.94,3390913,"América del Sur",NA
"child_mortality","Uzbekistan","UZB",2022,1.38,12559.401,34938953,"Asia",NA
"child_mortality","Venezuela","VEN",2022,2.43,5267.1753,28213015,"América del Sur",NA
"child_mortality","Vietnam","VNM",2022,2.04,8050.359,99680656,"Asia",NA
"child_mortality","Yemen","YEM",2022,4.08,1959.3195,38222878,"Asia",NA
"child_mortality","Zambia","ZMB",2022,4.67,3342.4214,20152935,"África",NA
"child_mortality","Zimbabwe","ZWE",2022,4.6,1703.5294,16069061,"África",NA
"hdi","Afghanistan","AFG",2023,0.496,1983.8126,41454762,"Asia",NA
"hdi","Albania","ALB",2023,0.81,20481.035,2811660,"Europa",NA
"hdi","Algeria","DZA",2023,0.763,15159.324,46164222,"África",NA
"hdi","Andorra","AND",2023,0.913,64631.297,80869,"Europa",NA
"hdi","Angola","AGO",2023,0.616,8788.261,36749909,"África",NA
"hdi","Antigua and Barbuda","ATG",2023,0.851,28474.045,93331,"América del Norte",NA
"hdi","Argentina","ARG",2023,0.865,27230.396,45538402,"América del Sur",NA
"hdi","Armenia","ARM",2023,0.811,19402.752,2943398,"Asia",NA
"hdi","Australia","AUS",2023,0.958,60684.96,26451126,"Oceanía",NA
"hdi","Austria","AUT",2023,0.93,64536.297,9130434,"Europa",NA
"hdi","Azerbaijan","AZE",2023,0.789,21310.738,10318209,"Asia",NA
"hdi","Bahamas","BHS",2023,0.82,35221.27,399452,"América del Norte",NA
"hdi","Bahrain","BHR",2023,0.899,57819.906,1569674,"Asia",NA
"hdi","Bangladesh","BGD",2023,0.685,8242.398,171466986,"Asia",NA
"hdi","Barbados","BRB",2023,0.811,21318.672,282347,"América del Norte",NA
"hdi","Belarus","BLR",2023,0.824,27782.438,9115679,"Europa",NA
"hdi","Belgium","BEL",2023,0.951,63095.402,11712891,"Europa",NA
"hdi","Belize","BLZ",2023,0.721,12371.009,411112,"América del Norte",NA
"hdi","Benin","BEN",2023,0.515,3721.2126,14111035,"África",NA
"hdi","Bhutan","BTN",2023,0.698,14610.296,786386,"Asia",NA
"hdi","Bolivia","BOL",2023,0.733,11616.157,12244161,"América del Sur",NA
"hdi","Bosnia and Herzegovina","BIH",2023,0.804,19805,3185072,"Europa",NA
"hdi","Botswana","BWA",2023,0.731,18932.48,2480242,"África",NA
"hdi","Brazil","BRA",2023,0.786,19079.812,211140731,"América del Sur",NA
"hdi","Brunei","BRN",2023,0.837,76616.7,458959,"Asia",NA
"hdi","Bulgaria","BGR",2023,0.845,33073.816,6795805,"Europa",NA
"hdi","Burkina Faso","BFA",2023,0.459,2486.2068,23025777,"África",NA
"hdi","Burundi","BDI",2023,0.439,1036.1671,13689455,"África",NA
"hdi","Cambodia","KHM",2023,0.606,6695.292,17423884,"Asia",NA
"hdi","Cameroon","CMR",2023,0.588,4875.251,28372690,"África",NA
"hdi","Canada","CAN",2023,0.939,57517.44,39299098,"América del Norte",NA
"hdi","Cape Verde","CPV",2023,0.668,9228.461,522335,"África",NA
"hdi","Central African Republic","CAF",2023,0.414,1132.6764,5152415,"África",NA
"hdi","Chad","TCD",2023,0.416,2433.0989,19319075,"África",NA
"hdi","Chile","CHL",2023,0.878,29563.678,19658833,"América del Sur",NA
"hdi","China","CHN",2023,0.797,22687.076,1422584930,"Asia",NA
"hdi","Colombia","COL",2023,0.788,18382.998,52321152,"América del Sur",NA
"hdi","Comoros","COM",2023,0.603,3434.4019,850390,"África",NA
"hdi","Congo","COG",2023,0.649,6172.2876,6182890,"África",NA
"hdi","Costa Rica","CRI",2023,0.833,25979.629,5105526,"América del Norte",NA
"hdi","Cote d'Ivoire","CIV",2023,0.582,6520.899,31165653,"África",NA
"hdi","Croatia","HRV",2023,0.889,41320.203,3896023,"Europa",NA
"hdi","Cyprus","CYP",2023,0.913,51453.727,1344981,"Europa",NA
"hdi","Czechia","CZE",2023,0.915,47558.41,10809722,"Europa",NA
"hdi","Democratic Republic of Congo","COD",2023,0.522,1559.338,105789733,"África",NA
"hdi","Denmark","DNK",2023,0.962,69379.22,5948134,"Europa",NA
"hdi","Djibouti","DJI",2023,0.513,6510.6787,1152951,"África",NA
"hdi","Dominica","DMA",2023,0.761,18278.225,66531,"América del Norte",NA
"hdi","Dominican Republic","DOM",2023,0.776,23282.49,11331269,"América del Norte",NA
"hdi","East Timor","TLS",2023,0.634,4331.078,1384292,"Asia",NA
"hdi","Ecuador","ECU",2023,0.777,14343.019,17980079,"América del Sur",NA
"hdi","Egypt","EGY",2023,0.754,16691.387,114535772,"África",NA
"hdi","El Salvador","SLV",2023,0.678,11424.6455,6309629,"América del Norte",NA
"hdi","Equatorial Guinea","GNQ",2023,0.674,15688.238,1847556,"África",NA
"hdi","Estonia","EST",2023,0.905,41288.617,1367195,"Europa",NA
"hdi","Eswatini","SWZ",2023,0.695,10181.504,1230507,"África",NA
"hdi","Ethiopia","ETH",2023,0.497,2757.9592,128691695,"África",NA
"hdi","Fiji","FJI",2023,0.731,13194.805,924150,"Oceanía",NA
"hdi","Finland","FIN",2023,0.948,56250.88,5601185,"Europa",NA
"hdi","France","FRA",2023,0.92,54296.723,66438828,"Europa",NA
"hdi","Gabon","GAB",2023,0.733,18701.422,2484790,"África",NA
"hdi","Gambia","GMB",2023,0.524,2963.5986,2697846,"África",NA
"hdi","Georgia","GEO",2023,0.844,22590.53,3807494,"Asia",NA
"hdi","Germany","DEU",2023,0.959,63039.37,84548233,"Europa",NA
"hdi","Ghana","GHA",2023,0.628,6808.5376,33787916,"África",NA
"hdi","Greece","GRC",2023,0.908,36700.51,10242910,"Europa",NA
"hdi","Grenada","GRD",2023,0.791,17093.156,117094,"América del Norte",NA
"hdi","Guatemala","GTM",2023,0.662,12384.948,18124841,"América del Norte",NA
"hdi","Guinea","GIN",2023,0.5,3904.824,14405469,"África",NA
"hdi","Guinea-Bissau","GNB",2023,0.514,2693.7766,2153343,"África",NA
"hdi","Guyana","GUY",2023,0.776,49312.36,826357,"América del Sur",NA
"hdi","Haiti","HTI",2023,0.554,2965.9463,11637402,"América del Norte",NA
"hdi","Honduras","HND",2023,0.645,6467.88,10644853,"América del Norte",NA
"hdi","Hong Kong","HKG",2023,0.955,64434.56,7442738,"Asia",NA
"hdi","Hungary","HUN",2023,0.87,40333.254,9686465,"Europa",NA
"hdi","Iceland","ISL",2023,0.972,68118.4,387559,"Europa",NA
"hdi","India","IND",2023,0.685,9301.756,1438069597,"Asia",NA
"hdi","Indonesia","IDN",2023,0.728,13889.975,281190068,"Asia",NA
"hdi","Iran","IRN",2023,0.799,17044.816,90608708,"Asia",NA
"hdi","Iraq","IRQ",2023,0.695,13202.323,45074055,"Asia",NA
"hdi","Ireland","IRL",2023,0.949,117862.125,5196629,"Europa",NA
"hdi","Israel","ISR",2023,0.919,47527.152,9256311,"Asia",NA
"hdi","Italy","ITA",2023,0.915,52870.324,59499452,"Europa",NA
"hdi","Jamaica","JAM",2023,0.72,11398.8125,2839785,"América del Norte",NA
"hdi","Japan","JPN",2023,0.925,45858.66,124370947,"Asia",NA
"hdi","Jordan","JOR",2023,0.754,9381.3545,11439220,"Asia",NA
"hdi","Kazakhstan","KAZ",2023,0.837,34703.234,20330109,"Asia",NA
"hdi","Kenya","KEN",2023,0.628,5691.825,55339007,"África",NA
"hdi","Kiribati","KIR",2023,0.644,3140.5833,132540,"Oceanía",NA
"hdi","Kuwait","KWT",2023,0.852,47777.402,4838781,"Asia",NA
"hdi","Kyrgyzstan","KGZ",2023,0.72,6575.7754,7073523,"Asia",NA
"hdi","Laos","LAO",2023,0.617,8372.156,7665001,"Asia",NA
"hdi","Latvia","LVA",2023,0.889,37277.723,1882399,"Europa",NA
"hdi","Lebanon","LBN",2023,0.752,11330.269,5773494,"Asia",NA
"hdi","Lesotho","LSO",2023,0.55,2595.8296,2311476,"África",NA
"hdi","Liberia","LBR",2023,0.51,1616.9237,5493035,"África",NA
"hdi","Libya","LBY",2023,0.721,12476.598,7305659,"África",NA
"hdi","Lithuania","LTU",2023,0.895,46159.707,2854104,"Europa",NA
"hdi","Luxembourg","LUX",2023,0.922,130048.92,665101,"Europa",NA
"hdi","Madagascar","MDG",2023,0.487,1629.4609,31195937,"África",NA
"hdi","Malawi","MWI",2023,0.517,1649.2987,21104480,"África",NA
"hdi","Malaysia","MYS",2023,0.819,32857.668,35126295,"Asia",NA
"hdi","Maldives","MDV",2023,0.766,22333.047,526009,"Asia",NA
"hdi","Mali","MLI",2023,0.419,2860.4282,23769130,"África",NA
"hdi","Malta","MLT",2023,0.924,60418.395,532964,"Europa",NA
"hdi","Marshall Islands","MHL",2023,0.733,6801.6147,38849,"Oceanía",NA
"hdi","Mauritania","MRT",2023,0.563,6276.475,5022442,"África",NA
"hdi","Mauritius","MUS",2023,0.806,26635.012,1273591,"África",NA
"hdi","Mexico","MEX",2023,0.789,21917.248,129739761,"América del Norte",NA
"hdi","Micronesia (country)","FSM",2023,0.615,3814.7202,112646,"Oceanía",NA
"hdi","Moldova","MDA",2023,0.785,15990.4795,3067072,"Europa",NA
"hdi","Mongolia","MNG",2023,0.747,16222.864,3431938,"Asia",NA
"hdi","Montenegro","MNE",2023,0.862,27243.518,633553,"Europa",NA
"hdi","Morocco","MAR",2023,0.71,8915.352,37712516,"África",NA
"hdi","Mozambique","MOZ",2023,0.493,1512.2764,33635163,"África",NA
"hdi","Myanmar","MMR",2023,0.609,5364.138,54133800,"Asia",NA
"hdi","Namibia","NAM",2023,0.665,10137.673,2963102,"África",NA
"hdi","Nauru","NRU",2023,0.703,12372.5205,11900,"Oceanía",NA
"hdi","Nepal","NPL",2023,0.622,4861.2305,29694614,"Asia",NA
"hdi","Netherlands","NLD",2023,0.955,70198.93,18092526,"Europa",NA
"hdi","New Zealand","NZL",2023,0.938,49508.27,5172837,"Oceanía",NA
"hdi","Nicaragua","NIC",2023,0.706,7496.5293,6823619,"América del Norte",NA
"hdi","Niger","NER",2023,0.419,1689.5642,26159863,"África",NA
"hdi","Nigeria","NGA",2023,0.56,7843.8345,227882949,"África",NA
"hdi","North Macedonia","MKD",2023,0.815,23455.32,1831800,"Europa",NA
"hdi","Norway","NOR",2023,0.97,90085.44,5519167,"Europa",NA
"hdi","Oman","OMN",2023,0.858,37793.617,5049267,"Asia",NA
"hdi","Pakistan","PAK",2023,0.544,5418.7695,247504505,"Asia",NA
"hdi","Palau","PLW",2023,0.786,16425.973,17751,"Oceanía",NA
"hdi","Palestine","PSE",2023,0.674,5361.131,5409201,"Asia",NA
"hdi","Panama","PAN",2023,0.839,35872.95,4458758,"América del Norte",NA
"hdi","Papua New Guinea","PNG",2023,0.576,4205.8477,10389638,"Oceanía",NA
"hdi","Paraguay","PRY",2023,0.756,15826.088,6844150,"América del Sur",NA
"hdi","Peru","PER",2023,0.794,15327.582,33845616,"América del Sur",NA
"hdi","Philippines","PHL",2023,0.72,9898.533,114891199,"Asia",NA
"hdi","Poland","POL",2023,0.906,43672.766,38762847,"Europa",NA
"hdi","Portugal","PRT",2023,0.89,41768.254,10430735,"Europa",NA
"hdi","Qatar","QAT",2023,0.886,116563.99,2979086,"Asia",NA
"hdi","Romania","ROU",2023,0.845,40116.855,19118482,"Europa",NA
"hdi","Russia","RUS",2023,0.832,39887.34,145440502,"Europa",NA
"hdi","Rwanda","RWA",2023,0.578,3062.999,13954473,"África",NA
"hdi","Saint Kitts and Nevis","KNA",2023,0.84,30616.578,46783,"América del Norte",NA
"hdi","Saint Lucia","LCA",2023,0.748,23403.744,179291,"América del Norte",NA
"hdi","Saint Vincent and the Grenadines","VCT",2023,0.798,17858.244,101331,"América del Norte",NA
"hdi","Samoa","WSM",2023,0.708,7383.7456,216673,"Oceanía",NA
"hdi","San Marino","SMR",2023,0.915,70951.79,33761,"Europa",NA
"hdi","Sao Tome and Principe","STP",2023,0.637,5541.302,230882,"África",NA
"hdi","Saudi Arabia","SAU",2023,0.9,64481.844,33264289,"Asia",NA
"hdi","Senegal","SEN",2023,0.53,4304.7617,18077573,"África",NA
"hdi","Serbia","SRB",2023,0.833,25735.24,6773204,"Europa",NA
"hdi","Seychelles","SYC",2023,0.848,28635.355,127961,"África",NA
"hdi","Sierra Leone","SLE",2023,0.467,3034.946,8460523,"África",NA
"hdi","Singapore","SGP",2023,0.946,129555.24,5789092,"Asia",NA
"hdi","Slovakia","SVK",2023,0.88,39518.223,5518057,"Europa",NA
"hdi","Slovenia","SVN",2023,0.931,47977.426,2118394,"Europa",NA
"hdi","Solomon Islands","SLB",2023,0.584,2339.575,800014,"Oceanía",NA
"hdi","Somalia","SOM",2023,0.404,1401.6473,18358622,"África",NA
"hdi","South Africa","ZAF",2023,0.741,13695.376,63212386,"África",NA
"hdi","South Korea","KOR",2023,0.937,54029.344,51748744,"Asia",NA
"hdi","Spain","ESP",2023,0.918,47322.594,47911583,"Europa",NA
"hdi","Sri Lanka","LKA",2023,0.776,13024.94,22971615,"Asia",NA
"hdi","Sudan","SDN",2023,0.511,2181.079,50042800,"África",NA
"hdi","Suriname","SUR",2023,0.722,19020.867,628892,"América del Sur",NA
"hdi","Sweden","SWE",2023,0.959,62662.766,10551493,"Europa",NA
"hdi","Switzerland","CHE",2023,0.97,82295.3,8870564,"Europa",NA
"hdi","Tajikistan","TJK",2023,0.691,4472.324,10389807,"Asia",NA
"hdi","Tanzania","TZA",2023,0.555,3620.7935,66617607,"África",NA
"hdi","Thailand","THA",2023,0.798,21191.453,71702436,"Asia",NA
"hdi","Togo","TGO",2023,0.571,2842.2307,8223853,"África",NA
"hdi","Tonga","TON",2023,0.769,7030.419,104613,"Oceanía",NA
"hdi","Trinidad and Tobago","TTO",2023,0.807,31196.604,1502938,"América del Norte",NA
"hdi","Tunisia","TUN",2023,0.746,12650.962,12200434,"África",NA
"hdi","Turkey","TUR",2023,0.853,35069.17,87270502,"Asia",NA
"hdi","Turkmenistan","TKM",2023,0.764,17866.404,7364437,"Asia",NA
"hdi","Tuvalu","TUV",2023,0.689,5812.3994,9837,"Oceanía",NA
"hdi","Uganda","UGA",2023,0.582,2791.0557,48656606,"África",NA
"hdi","Ukraine","UKR",2023,0.779,15916.958,37732833,"Europa",NA
"hdi","United Arab Emirates","ARE",2023,0.94,70239.85,10642089,"Asia",NA
